class,solver,' MinNonzerosPerRow',' NonZeroPatternSymmetryV1',' lowerBandwidth',' InfinityNorm',' ColumnVariance',' DiagonalMean','DiagonalNonZeros ',' DiagonalAverage'
bad,80361465,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
bad,49834420,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
bad,1216556,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
bad,36564235,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
good,75830647,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
good,75830646,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
good,18524981,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
bad,37052869,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
bad,37052868,6,1,37,40551.09779,27021.92689,5937.868409,1086,5937.868409
good,89565283,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,91036839,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,45869639,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,45869638,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,45869637,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,47942867,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,89269802,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,89269803,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,89269801,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,89269804,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,30870721,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,53302993,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,30870720,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,64278029,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,44526267,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,17734818,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,95762352,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,49834417,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,49834419,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,49834418,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,11256942,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,11256943,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,11256941,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,42851841,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,11256944,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,31459546,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,17887723,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,91845162,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,53362206,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,95762355,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,12321508,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,75830644,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,95762353,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,85483012,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,47942864,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,47942865,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,47942866,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,8520536,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,82456576,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,95762354,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,90783920,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,99720138,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,30870723,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,30870722,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,13323659,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,45869640,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,36564233,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,68908713,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,36564232,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,75830645,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,36564234,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,81986705,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,37052870,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,37052871,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,80361466,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,80361467,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,80361464,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,80361465,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,49834420,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,1216556,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,36564235,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,75830647,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,75830646,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,18524981,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,37052869,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,37052868,1,0,864,5.727749,1.000163,0.257811,1136,0.257811
good,89565283,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,91036839,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,45869639,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,45869638,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,45869637,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,47942867,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,89269802,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,89269803,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,89269801,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,89269804,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,30870721,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,53302993,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,30870720,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,64278029,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,44526267,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,17734818,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,95762352,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,49834417,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,49834419,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,49834418,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,11256942,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,11256943,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,11256941,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,42851841,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,11256944,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,31459546,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,17887723,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,91845162,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,53362206,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,95762355,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,12321508,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,75830644,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,95762353,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,85483012,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,47942864,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,47942865,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,47942866,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,8520536,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,82456576,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,95762354,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,90783920,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,99720138,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,30870723,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,30870722,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,13323659,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,45869640,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,36564233,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,68908713,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,36564232,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,75830645,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,36564234,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,81986705,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,37052870,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,37052871,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,80361466,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,80361467,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,80361464,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,80361465,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,49834420,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,1216556,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,36564235,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,75830647,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,75830646,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,18524981,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,37052869,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,37052868,1,0,32,18188607300,1.007634,0.44926,112,0.451503
good,89565283,1,0,91,120,106.109489,1.124088,51,1.277372
good,91036839,1,0,91,120,106.109489,1.124088,51,1.277372
good,45869639,1,0,91,120,106.109489,1.124088,51,1.277372
good,45869638,1,0,91,120,106.109489,1.124088,51,1.277372
good,45869637,1,0,91,120,106.109489,1.124088,51,1.277372
good,47942867,1,0,91,120,106.109489,1.124088,51,1.277372
good,89269802,1,0,91,120,106.109489,1.124088,51,1.277372
good,89269803,1,0,91,120,106.109489,1.124088,51,1.277372
good,89269801,1,0,91,120,106.109489,1.124088,51,1.277372
good,89269804,1,0,91,120,106.109489,1.124088,51,1.277372
good,30870721,1,0,91,120,106.109489,1.124088,51,1.277372
good,53302993,1,0,91,120,106.109489,1.124088,51,1.277372
good,30870720,1,0,91,120,106.109489,1.124088,51,1.277372
good,64278029,1,0,91,120,106.109489,1.124088,51,1.277372
good,44526267,1,0,91,120,106.109489,1.124088,51,1.277372
good,17734818,1,0,91,120,106.109489,1.124088,51,1.277372
good,95762352,1,0,91,120,106.109489,1.124088,51,1.277372
good,49834417,1,0,91,120,106.109489,1.124088,51,1.277372
good,49834419,1,0,91,120,106.109489,1.124088,51,1.277372
good,49834418,1,0,91,120,106.109489,1.124088,51,1.277372
good,11256942,1,0,91,120,106.109489,1.124088,51,1.277372
good,11256943,1,0,91,120,106.109489,1.124088,51,1.277372
good,11256941,1,0,91,120,106.109489,1.124088,51,1.277372
good,42851841,1,0,91,120,106.109489,1.124088,51,1.277372
good,11256944,1,0,91,120,106.109489,1.124088,51,1.277372
good,31459546,1,0,91,120,106.109489,1.124088,51,1.277372
good,17887723,1,0,91,120,106.109489,1.124088,51,1.277372
good,91845162,1,0,91,120,106.109489,1.124088,51,1.277372
good,53362206,1,0,91,120,106.109489,1.124088,51,1.277372
good,95762355,1,0,91,120,106.109489,1.124088,51,1.277372
good,12321508,1,0,91,120,106.109489,1.124088,51,1.277372
good,75830644,1,0,91,120,106.109489,1.124088,51,1.277372
good,95762353,1,0,91,120,106.109489,1.124088,51,1.277372
good,85483012,1,0,91,120,106.109489,1.124088,51,1.277372
good,47942864,1,0,91,120,106.109489,1.124088,51,1.277372
good,47942865,1,0,91,120,106.109489,1.124088,51,1.277372
good,47942866,1,0,91,120,106.109489,1.124088,51,1.277372
good,8520536,1,0,91,120,106.109489,1.124088,51,1.277372
good,82456576,1,0,91,120,106.109489,1.124088,51,1.277372
good,95762354,1,0,91,120,106.109489,1.124088,51,1.277372
good,90783920,1,0,91,120,106.109489,1.124088,51,1.277372
good,99720138,1,0,91,120,106.109489,1.124088,51,1.277372
good,30870723,1,0,91,120,106.109489,1.124088,51,1.277372
good,30870722,1,0,91,120,106.109489,1.124088,51,1.277372
good,13323659,1,0,91,120,106.109489,1.124088,51,1.277372
good,45869640,1,0,91,120,106.109489,1.124088,51,1.277372
good,36564233,1,0,91,120,106.109489,1.124088,51,1.277372
good,68908713,1,0,91,120,106.109489,1.124088,51,1.277372
good,36564232,1,0,91,120,106.109489,1.124088,51,1.277372
good,75830645,1,0,91,120,106.109489,1.124088,51,1.277372
good,36564234,1,0,91,120,106.109489,1.124088,51,1.277372
good,81986705,1,0,91,120,106.109489,1.124088,51,1.277372
good,37052870,1,0,91,120,106.109489,1.124088,51,1.277372
good,37052871,1,0,91,120,106.109489,1.124088,51,1.277372
good,80361466,1,0,91,120,106.109489,1.124088,51,1.277372
good,80361467,1,0,91,120,106.109489,1.124088,51,1.277372
good,80361464,1,0,91,120,106.109489,1.124088,51,1.277372
good,80361465,1,0,91,120,106.109489,1.124088,51,1.277372
good,49834420,1,0,91,120,106.109489,1.124088,51,1.277372
good,1216556,1,0,91,120,106.109489,1.124088,51,1.277372
good,36564235,1,0,91,120,106.109489,1.124088,51,1.277372
good,75830647,1,0,91,120,106.109489,1.124088,51,1.277372
good,75830646,1,0,91,120,106.109489,1.124088,51,1.277372
good,18524981,1,0,91,120,106.109489,1.124088,51,1.277372
good,37052869,1,0,91,120,106.109489,1.124088,51,1.277372
good,37052868,1,0,91,120,106.109489,1.124088,51,1.277372
bad,89565283,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,91036839,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,45869639,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,45869638,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,45869637,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,47942867,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,89269802,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,89269803,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,89269801,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,89269804,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,30870721,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,53302993,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,30870720,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,64278029,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,44526267,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,17734818,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,95762352,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,49834417,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,49834419,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,49834418,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,11256942,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,11256943,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,11256941,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,42851841,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,11256944,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,31459546,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,17887723,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,91845162,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,53362206,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,95762355,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,12321508,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,75830644,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,95762353,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
good,85483012,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,47942864,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,47942865,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,47942866,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,8520536,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,82456576,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,95762354,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,90783920,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,99720138,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,30870723,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,30870722,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,13323659,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,45869640,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,36564233,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,68908713,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,36564232,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,75830645,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,36564234,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,81986705,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,37052870,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,37052871,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,80361466,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,80361467,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,80361464,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,80361465,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,49834420,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,1216556,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,36564235,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,75830647,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,75830646,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,18524981,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,37052869,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
good,37052868,5,0,144,21719527.77,2384838400,-2652699.178,240,2652699.178
bad,89565283,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,91036839,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,45869639,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,45869638,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,45869637,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,47942867,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,89269802,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,89269803,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,89269801,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,89269804,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,30870721,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,53302993,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,30870720,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,64278029,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,44526267,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,17734818,2,0,399,5.08,1.012525,-1.994925,400,1.995075
good,95762352,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,49834417,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,49834419,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,49834418,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,11256942,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,11256943,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,11256941,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,42851841,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,11256944,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,31459546,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,17887723,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,91845162,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,53362206,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,95762355,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,12321508,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,75830644,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,95762353,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,85483012,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,47942864,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,47942865,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,47942866,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,8520536,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,82456576,2,0,399,5.08,1.012525,-1.994925,400,1.995075
good,95762354,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,90783920,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,99720138,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,30870723,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,30870722,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,13323659,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,45869640,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,36564233,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,68908713,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,36564232,2,0,399,5.08,1.012525,-1.994925,400,1.995075
good,75830645,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,36564234,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,81986705,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,37052870,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,37052871,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,80361466,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,80361467,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,80361464,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,80361465,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,49834420,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,1216556,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,36564235,2,0,399,5.08,1.012525,-1.994925,400,1.995075
good,75830647,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,75830646,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,18524981,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,37052869,2,0,399,5.08,1.012525,-1.994925,400,1.995075
bad,37052868,2,0,399,5.08,1.012525,-1.994925,400,1.995075
good,89565283,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,91036839,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,45869639,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,45869638,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,45869637,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,47942867,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,89269802,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,89269803,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,89269801,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,89269804,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,30870721,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,53302993,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,30870720,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,64278029,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,44526267,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,17734818,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,95762352,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,49834417,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,49834419,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,49834418,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,11256942,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,11256943,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,11256941,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,42851841,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,11256944,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,31459546,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,17887723,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,91845162,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,53362206,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,95762355,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,12321508,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,75830644,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,95762353,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,85483012,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,47942864,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,47942865,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,47942866,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,8520536,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,82456576,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,95762354,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,90783920,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,99720138,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,30870723,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,30870722,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,13323659,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,45869640,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,36564233,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,68908713,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,36564232,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,75830645,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,36564234,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,81986705,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,37052870,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,37052871,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
good,80361466,1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276
