@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R2,4-7,9,11-15,17-20,22-28-weka.filters.unsupervised.attribute.Remove-R2,4'

@attribute ' MinNonzerosPerRow' numeric
@attribute ' lowerBandwidth' numeric
@attribute ' ColumnVariance' numeric
@attribute ' DiagonalAverage' numeric
@attribute ' DiagonalNonZeros' numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
1,1763,0.000006,0.002528,1801,75830646,good
1,1763,0.000006,0.002528,1801,18524981,good
1,1763,0.000006,0.002528,1801,37052869,good
1,1763,0.000006,0.002528,1801,37052868,good
1,864,0.000238,0.25781,1136,89565283,good
1,864,0.000238,0.25781,1136,91036839,good
1,864,0.000238,0.25781,1136,45869639,good
1,864,0.000238,0.25781,1136,45869638,good
1,864,0.000238,0.25781,1136,45869637,good
1,864,0.000238,0.25781,1136,47942867,good
1,864,0.000238,0.25781,1136,89269802,good
1,864,0.000238,0.25781,1136,89269803,good
1,864,0.000238,0.25781,1136,89269801,good
1,864,0.000238,0.25781,1136,89269804,good
1,864,0.000238,0.25781,1136,30870721,good
1,864,0.000238,0.25781,1136,53302993,good
1,864,0.000238,0.25781,1136,30870720,good
1,864,0.000238,0.25781,1136,64278029,good
1,864,0.000238,0.25781,1136,44526267,good
1,864,0.000238,0.25781,1136,17734818,good
1,864,0.000238,0.25781,1136,95762352,good
1,864,0.000238,0.25781,1136,49834417,good
1,864,0.000238,0.25781,1136,49834419,good
1,864,0.000238,0.25781,1136,49834418,good
1,864,0.000238,0.25781,1136,11256942,good
1,864,0.000238,0.25781,1136,11256943,good
1,864,0.000238,0.25781,1136,11256941,good
1,864,0.000238,0.25781,1136,42851841,good
1,864,0.000238,0.25781,1136,11256944,good
1,864,0.000238,0.25781,1136,31459546,good
1,864,0.000238,0.25781,1136,17887723,good
1,864,0.000238,0.25781,1136,91845162,good
1,864,0.000238,0.25781,1136,53362206,good
1,864,0.000238,0.25781,1136,95762355,good
1,864,0.000238,0.25781,1136,12321508,good
1,864,0.000238,0.25781,1136,75830644,good
1,864,0.000238,0.25781,1136,95762353,good
1,864,0.000238,0.25781,1136,85483012,good
1,864,0.000238,0.25781,1136,47942864,good
1,864,0.000238,0.25781,1136,47942865,good
1,864,0.000238,0.25781,1136,47942866,good
1,864,0.000238,0.25781,1136,8520536,good
1,864,0.000238,0.25781,1136,82456576,good
1,864,0.000238,0.25781,1136,95762354,good
1,864,0.000238,0.25781,1136,90783920,good
1,864,0.000238,0.25781,1136,99720138,good
1,864,0.000238,0.25781,1136,30870723,good
1,864,0.000238,0.25781,1136,30870722,good
1,864,0.000238,0.25781,1136,13323659,good
1,864,0.000238,0.25781,1136,45869640,good
1,864,0.000238,0.25781,1136,36564233,good
1,864,0.000238,0.25781,1136,68908713,good
1,864,0.000238,0.25781,1136,36564232,good
1,864,0.000238,0.25781,1136,75830645,good
1,864,0.000238,0.25781,1136,36564234,good
1,864,0.000238,0.25781,1136,81986705,good
1,864,0.000238,0.25781,1136,37052870,good
1,864,0.000238,0.25781,1136,37052871,good
1,864,0.000238,0.25781,1136,80361466,good
1,864,0.000238,0.25781,1136,80361467,good
1,864,0.000238,0.25781,1136,80361464,good
1,864,0.000238,0.25781,1136,80361465,good
1,864,0.000238,0.25781,1136,49834420,good
1,864,0.000238,0.25781,1136,1216556,good
1,864,0.000238,0.25781,1136,36564235,good
1,864,0.000238,0.25781,1136,75830647,good
1,864,0.000238,0.25781,1136,75830646,good
1,864,0.000238,0.25781,1136,18524981,good
1,864,0.000238,0.25781,1136,37052869,good
1,864,0.000238,0.25781,1136,37052868,good
1,252,0.013069,4.032525,1923,89565283,bad
1,252,0.013069,4.032525,1923,91036839,bad
1,252,0.013069,4.032525,1923,45869639,bad
1,252,0.013069,4.032525,1923,45869638,bad
1,252,0.013069,4.032525,1923,45869637,bad
1,252,0.013069,4.032525,1923,47942867,bad
1,252,0.013069,4.032525,1923,89269802,bad
1,252,0.013069,4.032525,1923,89269803,bad
1,252,0.013069,4.032525,1923,89269801,bad
1,252,0.013069,4.032525,1923,89269804,bad
1,252,0.013069,4.032525,1923,30870721,bad
1,252,0.013069,4.032525,1923,53302993,bad
1,252,0.013069,4.032525,1923,30870720,bad
1,252,0.013069,4.032525,1923,64278029,bad
1,252,0.013069,4.032525,1923,44526267,bad
1,252,0.013069,4.032525,1923,17734818,bad
1,252,0.013069,4.032525,1923,95762352,bad
1,252,0.013069,4.032525,1923,49834417,bad
1,252,0.013069,4.032525,1923,49834419,bad
1,252,0.013069,4.032525,1923,49834418,bad
1,252,0.013069,4.032525,1923,11256942,bad
1,252,0.013069,4.032525,1923,11256943,bad
1,252,0.013069,4.032525,1923,11256941,bad
1,252,0.013069,4.032525,1923,42851841,bad
1,252,0.013069,4.032525,1923,11256944,bad
1,252,0.013069,4.032525,1923,31459546,bad
1,252,0.013069,4.032525,1923,17887723,bad
1,252,0.013069,4.032525,1923,91845162,bad
1,252,0.013069,4.032525,1923,53362206,bad
1,252,0.013069,4.032525,1923,95762355,bad
1,252,0.013069,4.032525,1923,12321508,bad
1,252,0.013069,4.032525,1923,75830644,bad
1,252,0.013069,4.032525,1923,95762353,bad
1,252,0.013069,4.032525,1923,85483012,bad
1,252,0.013069,4.032525,1923,47942864,bad
1,252,0.013069,4.032525,1923,47942865,bad
1,252,0.013069,4.032525,1923,47942866,bad
1,252,0.013069,4.032525,1923,8520536,bad
1,252,0.013069,4.032525,1923,82456576,bad
1,252,0.013069,4.032525,1923,95762354,bad
1,252,0.013069,4.032525,1923,90783920,bad
1,252,0.013069,4.032525,1923,99720138,bad
1,252,0.013069,4.032525,1923,30870723,bad
1,252,0.013069,4.032525,1923,30870722,bad
1,252,0.013069,4.032525,1923,13323659,bad
1,252,0.013069,4.032525,1923,45869640,bad
1,252,0.013069,4.032525,1923,36564233,bad
1,252,0.013069,4.032525,1923,68908713,bad
1,252,0.013069,4.032525,1923,36564232,bad
1,252,0.013069,4.032525,1923,75830645,bad
1,252,0.013069,4.032525,1923,36564234,bad
1,252,0.013069,4.032525,1923,81986705,bad
1,252,0.013069,4.032525,1923,37052870,bad
1,252,0.013069,4.032525,1923,37052871,bad
1,252,0.013069,4.032525,1923,80361466,bad
1,252,0.013069,4.032525,1923,80361467,bad
1,252,0.013069,4.032525,1923,80361464,bad
1,252,0.013069,4.032525,1923,80361465,bad
1,252,0.013069,4.032525,1923,49834420,bad
1,252,0.013069,4.032525,1923,1216556,bad
1,252,0.013069,4.032525,1923,36564235,bad
1,252,0.013069,4.032525,1923,75830647,good
1,252,0.013069,4.032525,1923,75830646,bad
1,252,0.013069,4.032525,1923,18524981,bad
1,252,0.013069,4.032525,1923,37052869,bad
1,252,0.013069,4.032525,1923,37052868,bad
6,37,74247.92455,5937.868409,1086,89565283,bad
6,37,74247.92455,5937.868409,1086,91036839,bad
6,37,74247.92455,5937.868409,1086,45869639,bad
6,37,74247.92455,5937.868409,1086,45869638,bad
6,37,74247.92455,5937.868409,1086,45869637,bad
6,37,74247.92455,5937.868409,1086,47942867,bad
6,37,74247.92455,5937.868409,1086,89269802,bad
6,37,74247.92455,5937.868409,1086,89269803,bad
6,37,74247.92455,5937.868409,1086,89269801,bad
6,37,74247.92455,5937.868409,1086,89269804,bad
6,37,74247.92455,5937.868409,1086,30870721,bad
6,37,74247.92455,5937.868409,1086,53302993,bad
6,37,74247.92455,5937.868409,1086,30870720,bad
6,37,74247.92455,5937.868409,1086,64278029,bad
6,37,74247.92455,5937.868409,1086,44526267,bad
6,37,74247.92455,5937.868409,1086,17734818,bad
6,37,74247.92455,5937.868409,1086,95762352,bad
6,37,74247.92455,5937.868409,1086,49834417,bad
6,37,74247.92455,5937.868409,1086,49834419,bad
6,37,74247.92455,5937.868409,1086,49834418,bad
6,37,74247.92455,5937.868409,1086,11256942,bad
6,37,74247.92455,5937.868409,1086,11256943,bad
6,37,74247.92455,5937.868409,1086,11256941,bad
6,37,74247.92455,5937.868409,1086,42851841,bad
6,37,74247.92455,5937.868409,1086,11256944,bad
6,37,74247.92455,5937.868409,1086,31459546,bad
6,37,74247.92455,5937.868409,1086,17887723,bad
6,37,74247.92455,5937.868409,1086,91845162,bad
6,37,74247.92455,5937.868409,1086,53362206,bad
6,37,74247.92455,5937.868409,1086,95762355,bad
6,37,74247.92455,5937.868409,1086,12321508,bad
6,37,74247.92455,5937.868409,1086,75830644,bad
6,37,74247.92455,5937.868409,1086,95762353,bad
6,37,74247.92455,5937.868409,1086,85483012,bad
6,37,74247.92455,5937.868409,1086,47942864,bad
6,37,74247.92455,5937.868409,1086,47942865,bad
6,37,74247.92455,5937.868409,1086,47942866,bad
6,37,74247.92455,5937.868409,1086,8520536,bad
6,37,74247.92455,5937.868409,1086,82456576,bad
6,37,74247.92455,5937.868409,1086,95762354,bad
6,37,74247.92455,5937.868409,1086,90783920,bad
6,37,74247.92455,5937.868409,1086,99720138,bad
6,37,74247.92455,5937.868409,1086,30870723,bad
6,37,74247.92455,5937.868409,1086,30870722,bad
6,37,74247.92455,5937.868409,1086,13323659,bad
6,37,74247.92455,5937.868409,1086,45869640,bad
6,37,74247.92455,5937.868409,1086,36564233,bad
6,37,74247.92455,5937.868409,1086,68908713,bad
6,37,74247.92455,5937.868409,1086,36564232,bad
6,37,74247.92455,5937.868409,1086,75830645,bad
6,37,74247.92455,5937.868409,1086,36564234,bad
6,37,74247.92455,5937.868409,1086,81986705,bad
6,37,74247.92455,5937.868409,1086,37052870,bad
6,37,74247.92455,5937.868409,1086,37052871,bad
6,37,74247.92455,5937.868409,1086,80361466,bad
6,37,74247.92455,5937.868409,1086,80361467,bad
6,37,74247.92455,5937.868409,1086,80361464,bad
6,37,74247.92455,5937.868409,1086,80361465,bad
6,37,74247.92455,5937.868409,1086,49834420,bad
6,37,74247.92455,5937.868409,1086,1216556,bad
6,37,74247.92455,5937.868409,1086,36564235,bad
6,37,74247.92455,5937.868409,1086,75830647,good
6,37,74247.92455,5937.868409,1086,75830646,good
6,37,74247.92455,5937.868409,1086,18524981,good
6,37,74247.92455,5937.868409,1086,37052869,bad
6,37,74247.92455,5937.868409,1086,37052868,bad
1,864,0.000238,0.257811,1136,89565283,good
1,864,0.000238,0.257811,1136,91036839,good
1,864,0.000238,0.257811,1136,45869639,good
1,864,0.000238,0.257811,1136,45869638,good
1,864,0.000238,0.257811,1136,45869637,good
1,864,0.000238,0.257811,1136,47942867,good
1,864,0.000238,0.257811,1136,89269802,good
1,864,0.000238,0.257811,1136,89269803,good
1,864,0.000238,0.257811,1136,89269801,good
1,864,0.000238,0.257811,1136,89269804,good
1,864,0.000238,0.257811,1136,30870721,good
1,864,0.000238,0.257811,1136,53302993,good
1,864,0.000238,0.257811,1136,30870720,good
1,864,0.000238,0.257811,1136,64278029,good
1,864,0.000238,0.257811,1136,44526267,good
1,864,0.000238,0.257811,1136,17734818,good
1,864,0.000238,0.257811,1136,95762352,good
1,864,0.000238,0.257811,1136,49834417,good
1,864,0.000238,0.257811,1136,49834419,good
1,864,0.000238,0.257811,1136,49834418,good
1,864,0.000238,0.257811,1136,11256942,good
1,864,0.000238,0.257811,1136,11256943,good
1,864,0.000238,0.257811,1136,11256941,good
1,864,0.000238,0.257811,1136,42851841,good
1,864,0.000238,0.257811,1136,11256944,good
1,864,0.000238,0.257811,1136,31459546,good
1,864,0.000238,0.257811,1136,17887723,good
1,864,0.000238,0.257811,1136,91845162,good
1,864,0.000238,0.257811,1136,53362206,good
1,864,0.000238,0.257811,1136,95762355,good
1,864,0.000238,0.257811,1136,12321508,good
1,864,0.000238,0.257811,1136,75830644,good
1,864,0.000238,0.257811,1136,95762353,good
1,864,0.000238,0.257811,1136,85483012,good
1,864,0.000238,0.257811,1136,47942864,good
1,864,0.000238,0.257811,1136,47942865,good
1,864,0.000238,0.257811,1136,47942866,good
1,864,0.000238,0.257811,1136,8520536,good
1,864,0.000238,0.257811,1136,82456576,good
1,864,0.000238,0.257811,1136,95762354,good
1,864,0.000238,0.257811,1136,90783920,good
1,864,0.000238,0.257811,1136,99720138,good
1,864,0.000238,0.257811,1136,30870723,good
1,864,0.000238,0.257811,1136,30870722,good
1,864,0.000238,0.257811,1136,13323659,good
1,864,0.000238,0.257811,1136,45869640,good
1,864,0.000238,0.257811,1136,36564233,good
1,864,0.000238,0.257811,1136,68908713,good
1,864,0.000238,0.257811,1136,36564232,good
1,864,0.000238,0.257811,1136,75830645,good
1,864,0.000238,0.257811,1136,36564234,good
1,864,0.000238,0.257811,1136,81986705,good
1,864,0.000238,0.257811,1136,37052870,good
1,864,0.000238,0.257811,1136,37052871,good
1,864,0.000238,0.257811,1136,80361466,good
1,864,0.000238,0.257811,1136,80361467,good
1,864,0.000238,0.257811,1136,80361464,good
1,864,0.000238,0.257811,1136,80361465,good
1,864,0.000238,0.257811,1136,49834420,good
1,864,0.000238,0.257811,1136,1216556,good
1,864,0.000238,0.257811,1136,36564235,good
1,864,0.000238,0.257811,1136,75830647,good
1,864,0.000238,0.257811,1136,75830646,good
1,864,0.000238,0.257811,1136,18524981,good
1,864,0.000238,0.257811,1136,37052869,good
1,864,0.000238,0.257811,1136,37052868,good
1,32,1.33878E16,0.451503,112,89565283,good
1,32,1.33878E16,0.451503,112,91036839,good
1,32,1.33878E16,0.451503,112,45869639,good
1,32,1.33878E16,0.451503,112,45869638,good
1,32,1.33878E16,0.451503,112,45869637,good
1,32,1.33878E16,0.451503,112,47942867,good
1,32,1.33878E16,0.451503,112,89269802,good
1,32,1.33878E16,0.451503,112,89269803,good
1,32,1.33878E16,0.451503,112,89269801,good
1,32,1.33878E16,0.451503,112,89269804,good
1,32,1.33878E16,0.451503,112,30870721,good
1,32,1.33878E16,0.451503,112,53302993,good
1,32,1.33878E16,0.451503,112,30870720,good
1,32,1.33878E16,0.451503,112,64278029,good
1,32,1.33878E16,0.451503,112,44526267,good
1,32,1.33878E16,0.451503,112,17734818,good
1,32,1.33878E16,0.451503,112,95762352,good
1,32,1.33878E16,0.451503,112,49834417,good
1,32,1.33878E16,0.451503,112,49834419,good
1,32,1.33878E16,0.451503,112,49834418,good
1,32,1.33878E16,0.451503,112,11256942,good
1,32,1.33878E16,0.451503,112,11256943,good
1,32,1.33878E16,0.451503,112,11256941,good
1,32,1.33878E16,0.451503,112,42851841,good
1,32,1.33878E16,0.451503,112,11256944,good
1,32,1.33878E16,0.451503,112,31459546,good
1,32,1.33878E16,0.451503,112,17887723,good
1,32,1.33878E16,0.451503,112,91845162,good
1,32,1.33878E16,0.451503,112,53362206,good
1,32,1.33878E16,0.451503,112,95762355,good
1,32,1.33878E16,0.451503,112,12321508,good
1,32,1.33878E16,0.451503,112,75830644,good
1,32,1.33878E16,0.451503,112,95762353,good
1,32,1.33878E16,0.451503,112,85483012,good
1,32,1.33878E16,0.451503,112,47942864,good
1,32,1.33878E16,0.451503,112,47942865,good
1,32,1.33878E16,0.451503,112,47942866,good
1,32,1.33878E16,0.451503,112,8520536,good
1,32,1.33878E16,0.451503,112,82456576,good
1,32,1.33878E16,0.451503,112,95762354,good
1,32,1.33878E16,0.451503,112,90783920,good
1,32,1.33878E16,0.451503,112,99720138,good
1,32,1.33878E16,0.451503,112,30870723,good
1,32,1.33878E16,0.451503,112,30870722,good
1,32,1.33878E16,0.451503,112,13323659,good
1,32,1.33878E16,0.451503,112,45869640,good
1,32,1.33878E16,0.451503,112,36564233,good
1,32,1.33878E16,0.451503,112,68908713,good
1,32,1.33878E16,0.451503,112,36564232,good
1,32,1.33878E16,0.451503,112,75830645,good
1,32,1.33878E16,0.451503,112,36564234,good
1,32,1.33878E16,0.451503,112,81986705,good
1,32,1.33878E16,0.451503,112,37052870,good
1,32,1.33878E16,0.451503,112,37052871,good
1,32,1.33878E16,0.451503,112,80361466,good
1,32,1.33878E16,0.451503,112,80361467,good
1,32,1.33878E16,0.451503,112,80361464,good
1,32,1.33878E16,0.451503,112,80361465,good
1,32,1.33878E16,0.451503,112,49834420,good
1,32,1.33878E16,0.451503,112,1216556,good
1,32,1.33878E16,0.451503,112,36564235,good
1,32,1.33878E16,0.451503,112,75830647,good
1,32,1.33878E16,0.451503,112,75830646,good
1,32,1.33878E16,0.451503,112,18524981,good
1,32,1.33878E16,0.451503,112,37052869,good
1,32,1.33878E16,0.451503,112,37052868,good
1,91,1.123392,1.277372,51,89565283,good
1,91,1.123392,1.277372,51,91036839,good
1,91,1.123392,1.277372,51,45869639,good
1,91,1.123392,1.277372,51,45869638,good
1,91,1.123392,1.277372,51,45869637,good
1,91,1.123392,1.277372,51,47942867,good
1,91,1.123392,1.277372,51,89269802,good
1,91,1.123392,1.277372,51,89269803,good
1,91,1.123392,1.277372,51,89269801,good
1,91,1.123392,1.277372,51,89269804,good
1,91,1.123392,1.277372,51,30870721,good
1,91,1.123392,1.277372,51,53302993,good
1,91,1.123392,1.277372,51,30870720,good
1,91,1.123392,1.277372,51,64278029,good
1,91,1.123392,1.277372,51,44526267,good
1,91,1.123392,1.277372,51,17734818,good
1,91,1.123392,1.277372,51,95762352,good
1,91,1.123392,1.277372,51,49834417,good
1,91,1.123392,1.277372,51,49834419,good
1,91,1.123392,1.277372,51,49834418,good
1,91,1.123392,1.277372,51,11256942,good
1,91,1.123392,1.277372,51,11256943,good
1,91,1.123392,1.277372,51,11256941,good
1,91,1.123392,1.277372,51,42851841,good
1,91,1.123392,1.277372,51,11256944,good
1,91,1.123392,1.277372,51,31459546,good
1,91,1.123392,1.277372,51,17887723,good
1,91,1.123392,1.277372,51,91845162,good
1,91,1.123392,1.277372,51,53362206,good
1,91,1.123392,1.277372,51,95762355,good
1,91,1.123392,1.277372,51,12321508,good
1,91,1.123392,1.277372,51,75830644,good
1,91,1.123392,1.277372,51,95762353,good
1,91,1.123392,1.277372,51,85483012,good
1,91,1.123392,1.277372,51,47942864,good
1,91,1.123392,1.277372,51,47942865,good
1,91,1.123392,1.277372,51,47942866,good
1,91,1.123392,1.277372,51,8520536,good
1,91,1.123392,1.277372,51,82456576,good
1,91,1.123392,1.277372,51,95762354,good
1,91,1.123392,1.277372,51,90783920,good
1,91,1.123392,1.277372,51,99720138,good
1,91,1.123392,1.277372,51,30870723,good
1,91,1.123392,1.277372,51,30870722,good
1,91,1.123392,1.277372,51,13323659,good
1,91,1.123392,1.277372,51,45869640,good
1,91,1.123392,1.277372,51,36564233,good
1,91,1.123392,1.277372,51,68908713,good
1,91,1.123392,1.277372,51,36564232,good
1,91,1.123392,1.277372,51,75830645,good
1,91,1.123392,1.277372,51,36564234,good
1,91,1.123392,1.277372,51,81986705,good
1,91,1.123392,1.277372,51,37052870,good
1,91,1.123392,1.277372,51,37052871,good
1,91,1.123392,1.277372,51,80361466,good
1,91,1.123392,1.277372,51,80361467,good
1,91,1.123392,1.277372,51,80361464,good
1,91,1.123392,1.277372,51,80361465,good
1,91,1.123392,1.277372,51,49834420,good
1,91,1.123392,1.277372,51,1216556,good
1,91,1.123392,1.277372,51,36564235,good
1,91,1.123392,1.277372,51,75830647,good
1,91,1.123392,1.277372,51,75830646,good
1,91,1.123392,1.277372,51,18524981,good
1,91,1.123392,1.277372,51,37052869,good
1,91,1.123392,1.277372,51,37052868,good
5,144,122877000000,2652699.178,240,89565283,bad
5,144,122877000000,2652699.178,240,91036839,bad
5,144,122877000000,2652699.178,240,45869639,bad
5,144,122877000000,2652699.178,240,45869638,bad
5,144,122877000000,2652699.178,240,45869637,bad
5,144,122877000000,2652699.178,240,47942867,bad
5,144,122877000000,2652699.178,240,89269802,bad
5,144,122877000000,2652699.178,240,89269803,bad
5,144,122877000000,2652699.178,240,89269801,bad
5,144,122877000000,2652699.178,240,89269804,bad
5,144,122877000000,2652699.178,240,30870721,bad
5,144,122877000000,2652699.178,240,53302993,bad
5,144,122877000000,2652699.178,240,30870720,bad
5,144,122877000000,2652699.178,240,64278029,bad
5,144,122877000000,2652699.178,240,44526267,bad
5,144,122877000000,2652699.178,240,17734818,bad
5,144,122877000000,2652699.178,240,95762352,bad
5,144,122877000000,2652699.178,240,49834417,bad
5,144,122877000000,2652699.178,240,49834419,bad
5,144,122877000000,2652699.178,240,49834418,bad
5,144,122877000000,2652699.178,240,11256942,bad
5,144,122877000000,2652699.178,240,11256943,bad
5,144,122877000000,2652699.178,240,11256941,bad
5,144,122877000000,2652699.178,240,42851841,bad
5,144,122877000000,2652699.178,240,11256944,bad
5,144,122877000000,2652699.178,240,31459546,bad
5,144,122877000000,2652699.178,240,17887723,bad
5,144,122877000000,2652699.178,240,91845162,bad
5,144,122877000000,2652699.178,240,53362206,bad
5,144,122877000000,2652699.178,240,95762355,bad
5,144,122877000000,2652699.178,240,12321508,bad
5,144,122877000000,2652699.178,240,75830644,bad
5,144,122877000000,2652699.178,240,95762353,bad
5,144,122877000000,2652699.178,240,85483012,good
5,144,122877000000,2652699.178,240,47942864,bad
5,144,122877000000,2652699.178,240,47942865,bad
5,144,122877000000,2652699.178,240,47942866,bad
5,144,122877000000,2652699.178,240,8520536,bad
5,144,122877000000,2652699.178,240,82456576,bad
5,144,122877000000,2652699.178,240,95762354,bad
5,144,122877000000,2652699.178,240,90783920,bad
5,144,122877000000,2652699.178,240,99720138,bad
5,144,122877000000,2652699.178,240,30870723,bad
5,144,122877000000,2652699.178,240,30870722,bad
5,144,122877000000,2652699.178,240,13323659,bad
5,144,122877000000,2652699.178,240,45869640,bad
5,144,122877000000,2652699.178,240,36564233,bad
5,144,122877000000,2652699.178,240,68908713,bad
5,144,122877000000,2652699.178,240,36564232,bad
5,144,122877000000,2652699.178,240,75830645,bad
5,144,122877000000,2652699.178,240,36564234,bad
5,144,122877000000,2652699.178,240,81986705,bad
5,144,122877000000,2652699.178,240,37052870,bad
5,144,122877000000,2652699.178,240,37052871,bad
5,144,122877000000,2652699.178,240,80361466,bad
5,144,122877000000,2652699.178,240,80361467,bad
5,144,122877000000,2652699.178,240,80361464,bad
5,144,122877000000,2652699.178,240,80361465,bad
5,144,122877000000,2652699.178,240,49834420,bad
5,144,122877000000,2652699.178,240,1216556,bad
5,144,122877000000,2652699.178,240,36564235,bad
5,144,122877000000,2652699.178,240,75830647,bad
5,144,122877000000,2652699.178,240,75830646,bad
5,144,122877000000,2652699.178,240,18524981,bad
5,144,122877000000,2652699.178,240,37052869,bad
5,144,122877000000,2652699.178,240,37052868,good
3,31,0.026207,3.921875,961,89565283,bad
3,31,0.026207,3.921875,961,91036839,bad
3,31,0.026207,3.921875,961,45869639,bad
3,31,0.026207,3.921875,961,45869638,bad
3,31,0.026207,3.921875,961,45869637,bad
3,31,0.026207,3.921875,961,47942867,bad
3,31,0.026207,3.921875,961,89269802,bad
3,31,0.026207,3.921875,961,89269803,bad
3,31,0.026207,3.921875,961,89269801,bad
3,31,0.026207,3.921875,961,89269804,bad
3,31,0.026207,3.921875,961,30870721,bad
3,31,0.026207,3.921875,961,53302993,bad
3,31,0.026207,3.921875,961,30870720,bad
3,31,0.026207,3.921875,961,64278029,bad
3,31,0.026207,3.921875,961,44526267,bad
3,31,0.026207,3.921875,961,17734818,bad
3,31,0.026207,3.921875,961,95762352,bad
3,31,0.026207,3.921875,961,49834417,bad
3,31,0.026207,3.921875,961,49834419,bad
3,31,0.026207,3.921875,961,49834418,bad
3,31,0.026207,3.921875,961,11256942,bad
3,31,0.026207,3.921875,961,11256943,bad
3,31,0.026207,3.921875,961,11256941,bad
3,31,0.026207,3.921875,961,42851841,bad
3,31,0.026207,3.921875,961,11256944,bad
3,31,0.026207,3.921875,961,31459546,bad
3,31,0.026207,3.921875,961,17887723,bad
3,31,0.026207,3.921875,961,91845162,bad
3,31,0.026207,3.921875,961,53362206,bad
3,31,0.026207,3.921875,961,95762355,bad
3,31,0.026207,3.921875,961,12321508,bad
3,31,0.026207,3.921875,961,75830644,bad
3,31,0.026207,3.921875,961,95762353,bad
3,31,0.026207,3.921875,961,85483012,bad
3,31,0.026207,3.921875,961,47942864,bad
3,31,0.026207,3.921875,961,47942865,bad
3,31,0.026207,3.921875,961,47942866,bad
3,31,0.026207,3.921875,961,8520536,bad
3,31,0.026207,3.921875,961,82456576,bad
3,31,0.026207,3.921875,961,95762354,bad
3,31,0.026207,3.921875,961,90783920,bad
3,31,0.026207,3.921875,961,99720138,bad
3,31,0.026207,3.921875,961,30870723,bad
3,31,0.026207,3.921875,961,30870722,bad
3,31,0.026207,3.921875,961,13323659,bad
3,31,0.026207,3.921875,961,45869640,bad
3,31,0.026207,3.921875,961,36564233,bad
3,31,0.026207,3.921875,961,68908713,bad
3,31,0.026207,3.921875,961,36564232,bad
3,31,0.026207,3.921875,961,75830645,bad
3,31,0.026207,3.921875,961,36564234,bad
3,31,0.026207,3.921875,961,81986705,bad
3,31,0.026207,3.921875,961,37052870,bad
3,31,0.026207,3.921875,961,37052871,bad
3,31,0.026207,3.921875,961,80361466,bad
3,31,0.026207,3.921875,961,80361467,bad
3,31,0.026207,3.921875,961,80361464,bad
3,31,0.026207,3.921875,961,80361465,bad
3,31,0.026207,3.921875,961,49834420,bad
3,31,0.026207,3.921875,961,1216556,bad
3,31,0.026207,3.921875,961,36564235,bad
3,31,0.026207,3.921875,961,75830647,good
3,31,0.026207,3.921875,961,75830646,good
3,31,0.026207,3.921875,961,18524981,good
3,31,0.026207,3.921875,961,37052869,bad
3,31,0.026207,3.921875,961,37052868,bad
2,399,0.0151,1.995075,400,89565283,bad
2,399,0.0151,1.995075,400,91036839,bad
2,399,0.0151,1.995075,400,45869639,bad
2,399,0.0151,1.995075,400,45869638,bad
2,399,0.0151,1.995075,400,45869637,bad
2,399,0.0151,1.995075,400,47942867,bad
2,399,0.0151,1.995075,400,89269802,bad
2,399,0.0151,1.995075,400,89269803,bad
2,399,0.0151,1.995075,400,89269801,bad
2,399,0.0151,1.995075,400,89269804,bad
2,399,0.0151,1.995075,400,30870721,bad
2,399,0.0151,1.995075,400,53302993,bad
2,399,0.0151,1.995075,400,30870720,bad
2,399,0.0151,1.995075,400,64278029,bad
2,399,0.0151,1.995075,400,44526267,bad
2,399,0.0151,1.995075,400,17734818,bad
2,399,0.0151,1.995075,400,95762352,good
2,399,0.0151,1.995075,400,49834417,bad
2,399,0.0151,1.995075,400,49834419,bad
2,399,0.0151,1.995075,400,49834418,bad
2,399,0.0151,1.995075,400,11256942,bad
2,399,0.0151,1.995075,400,11256943,bad
2,399,0.0151,1.995075,400,11256941,bad
2,399,0.0151,1.995075,400,42851841,bad
2,399,0.0151,1.995075,400,11256944,bad
2,399,0.0151,1.995075,400,31459546,bad
