' MinNonzerosPerRow',' NonZeroPatternSymmetryV1',' lowerBandwidth',' InfinityNorm',' ColumnVariance',' DiagonalMean','DiagonalNonZeros ',' DiagonalAverage',solver,class
1,0,1012,36096.51399,1.275955,102.99061,1008,102.99061,75830646,bad
1,0,1012,36096.51399,1.275955,102.99061,1008,102.99061,18524981,bad
1,0,1012,36096.51399,1.275955,102.99061,1008,102.99061,37052869,bad
1,0,1012,36096.51399,1.275955,102.99061,1008,102.99061,37052868,good
1,0,2857,1214888750,1,0.00038,4,0.00038,89565283,good
1,0,2857,1214888750,1,0.00038,4,0.00038,91036839,good
1,0,2857,1214888750,1,0.00038,4,0.00038,45869639,good
1,0,2857,1214888750,1,0.00038,4,0.00038,45869638,good
1,0,2857,1214888750,1,0.00038,4,0.00038,45869637,good
1,0,2857,1214888750,1,0.00038,4,0.00038,47942867,good
1,0,2857,1214888750,1,0.00038,4,0.00038,89269802,good
1,0,2857,1214888750,1,0.00038,4,0.00038,89269803,good
1,0,2857,1214888750,1,0.00038,4,0.00038,89269801,good
1,0,2857,1214888750,1,0.00038,4,0.00038,89269804,good
1,0,2857,1214888750,1,0.00038,4,0.00038,30870721,good
1,0,2857,1214888750,1,0.00038,4,0.00038,53302993,good
1,0,2857,1214888750,1,0.00038,4,0.00038,30870720,good
1,0,2857,1214888750,1,0.00038,4,0.00038,64278029,good
1,0,2857,1214888750,1,0.00038,4,0.00038,44526267,good
1,0,2857,1214888750,1,0.00038,4,0.00038,17734818,good
1,0,2857,1214888750,1,0.00038,4,0.00038,95762352,good
1,0,2857,1214888750,1,0.00038,4,0.00038,49834417,good
1,0,2857,1214888750,1,0.00038,4,0.00038,49834419,good
1,0,2857,1214888750,1,0.00038,4,0.00038,49834418,good
1,0,2857,1214888750,1,0.00038,4,0.00038,11256942,good
1,0,2857,1214888750,1,0.00038,4,0.00038,11256943,good
1,0,2857,1214888750,1,0.00038,4,0.00038,11256941,good
1,0,2857,1214888750,1,0.00038,4,0.00038,42851841,good
1,0,2857,1214888750,1,0.00038,4,0.00038,11256944,good
1,0,2857,1214888750,1,0.00038,4,0.00038,31459546,good
1,0,2857,1214888750,1,0.00038,4,0.00038,17887723,good
1,0,2857,1214888750,1,0.00038,4,0.00038,91845162,good
1,0,2857,1214888750,1,0.00038,4,0.00038,53362206,good
1,0,2857,1214888750,1,0.00038,4,0.00038,95762355,good
1,0,2857,1214888750,1,0.00038,4,0.00038,12321508,good
1,0,2857,1214888750,1,0.00038,4,0.00038,75830644,good
1,0,2857,1214888750,1,0.00038,4,0.00038,95762353,good
1,0,2857,1214888750,1,0.00038,4,0.00038,85483012,good
1,0,2857,1214888750,1,0.00038,4,0.00038,47942864,good
1,0,2857,1214888750,1,0.00038,4,0.00038,47942865,good
1,0,2857,1214888750,1,0.00038,4,0.00038,47942866,good
1,0,2857,1214888750,1,0.00038,4,0.00038,8520536,good
1,0,2857,1214888750,1,0.00038,4,0.00038,82456576,good
1,0,2857,1214888750,1,0.00038,4,0.00038,95762354,good
1,0,2857,1214888750,1,0.00038,4,0.00038,90783920,good
1,0,2857,1214888750,1,0.00038,4,0.00038,99720138,good
1,0,2857,1214888750,1,0.00038,4,0.00038,30870723,good
1,0,2857,1214888750,1,0.00038,4,0.00038,30870722,good
1,0,2857,1214888750,1,0.00038,4,0.00038,13323659,good
1,0,2857,1214888750,1,0.00038,4,0.00038,45869640,good
1,0,2857,1214888750,1,0.00038,4,0.00038,36564233,good
1,0,2857,1214888750,1,0.00038,4,0.00038,68908713,good
1,0,2857,1214888750,1,0.00038,4,0.00038,36564232,good
1,0,2857,1214888750,1,0.00038,4,0.00038,75830645,good
1,0,2857,1214888750,1,0.00038,4,0.00038,36564234,good
1,0,2857,1214888750,1,0.00038,4,0.00038,81986705,good
1,0,2857,1214888750,1,0.00038,4,0.00038,37052870,good
1,0,2857,1214888750,1,0.00038,4,0.00038,37052871,good
1,0,2857,1214888750,1,0.00038,4,0.00038,80361466,good
1,0,2857,1214888750,1,0.00038,4,0.00038,80361467,good
1,0,2857,1214888750,1,0.00038,4,0.00038,80361464,good
1,0,2857,1214888750,1,0.00038,4,0.00038,80361465,good
1,0,2857,1214888750,1,0.00038,4,0.00038,49834420,good
1,0,2857,1214888750,1,0.00038,4,0.00038,1216556,good
1,0,2857,1214888750,1,0.00038,4,0.00038,36564235,good
1,0,2857,1214888750,1,0.00038,4,0.00038,75830647,good
1,0,2857,1214888750,1,0.00038,4,0.00038,75830646,good
1,0,2857,1214888750,1,0.00038,4,0.00038,18524981,good
1,0,2857,1214888750,1,0.00038,4,0.00038,37052869,good
1,0,2857,1214888750,1,0.00038,4,0.00038,37052868,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,89565283,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,91036839,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,45869639,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,45869638,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,45869637,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,47942867,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,89269802,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,89269803,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,89269801,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,89269804,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,30870721,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,53302993,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,30870720,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,64278029,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,44526267,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,17734818,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,95762352,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,49834417,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,49834419,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,49834418,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,11256942,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,11256943,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,11256941,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,42851841,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,11256944,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,31459546,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,17887723,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,91845162,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,53362206,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,95762355,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,12321508,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,75830644,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,95762353,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,85483012,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,47942864,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,47942865,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,47942866,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,8520536,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,82456576,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,95762354,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,90783920,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,99720138,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,30870723,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,30870722,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,13323659,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,45869640,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,36564233,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,68908713,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,36564232,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,75830645,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,36564234,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,81986705,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,37052870,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,37052871,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,80361466,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,80361467,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,80361464,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,80361465,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,49834420,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,1216556,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,36564235,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,75830647,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,75830646,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,18524981,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,37052869,good
1,0,329,2004013.149,1.326076,30361.99276,366,30361.99276,37052868,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,89565283,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,91036839,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,45869639,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,45869638,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,45869637,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,47942867,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,89269802,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,89269803,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,89269801,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,89269804,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,30870721,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,53302993,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,30870720,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,64278029,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,44526267,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,17734818,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,95762352,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,49834417,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,49834419,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,49834418,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,11256942,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,11256943,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,11256941,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,42851841,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,11256944,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,31459546,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,17887723,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,91845162,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,53362206,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,95762355,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,12321508,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,75830644,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,95762353,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,85483012,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,47942864,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,47942865,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,47942866,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,8520536,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,82456576,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,95762354,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,90783920,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,99720138,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,30870723,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,30870722,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,13323659,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,45869640,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,36564233,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,68908713,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,36564232,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,75830645,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,36564234,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,81986705,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,37052870,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,37052871,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,80361466,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,80361467,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,80361464,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,80361465,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,49834420,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,1216556,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,36564235,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,75830647,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,75830646,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,18524981,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,37052869,good
1,0,864,5.727273,1.000163,0.25781,1136,0.25781,37052868,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,89565283,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,91036839,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,45869639,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,45869638,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,45869637,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,47942867,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,89269802,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,89269803,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,89269801,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,89269804,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,30870721,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,53302993,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,30870720,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,64278029,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,44526267,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,17734818,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,95762352,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,49834417,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,49834419,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,49834418,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,11256942,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,11256943,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,11256941,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,42851841,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,11256944,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,31459546,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,17887723,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,91845162,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,53362206,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,95762355,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,12321508,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,75830644,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,95762353,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,85483012,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,47942864,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,47942865,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,47942866,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,8520536,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,82456576,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,95762354,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,90783920,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,99720138,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,30870723,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,30870722,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,13323659,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,45869640,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,36564233,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,68908713,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,36564232,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,75830645,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,36564234,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,81986705,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,37052870,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,37052871,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,80361466,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,80361467,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,80361464,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,80361465,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,49834420,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,1216556,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,36564235,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,75830647,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,75830646,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,18524981,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,37052869,good
1,0,6771,541.366962,1.000798,3.283042,20594,3.654056,37052868,good
4,1,4950,4,1.0008,0,0,0,89565283,good
4,1,4950,4,1.0008,0,0,0,91036839,good
4,1,4950,4,1.0008,0,0,0,45869639,good
4,1,4950,4,1.0008,0,0,0,45869638,good
4,1,4950,4,1.0008,0,0,0,45869637,good
4,1,4950,4,1.0008,0,0,0,47942867,good
4,1,4950,4,1.0008,0,0,0,89269802,good
4,1,4950,4,1.0008,0,0,0,89269803,good
4,1,4950,4,1.0008,0,0,0,89269801,good
4,1,4950,4,1.0008,0,0,0,89269804,good
4,1,4950,4,1.0008,0,0,0,30870721,good
4,1,4950,4,1.0008,0,0,0,53302993,good
4,1,4950,4,1.0008,0,0,0,30870720,good
4,1,4950,4,1.0008,0,0,0,64278029,good
4,1,4950,4,1.0008,0,0,0,44526267,good
4,1,4950,4,1.0008,0,0,0,17734818,good
4,1,4950,4,1.0008,0,0,0,95762352,good
4,1,4950,4,1.0008,0,0,0,49834417,good
4,1,4950,4,1.0008,0,0,0,49834419,good
4,1,4950,4,1.0008,0,0,0,49834418,good
4,1,4950,4,1.0008,0,0,0,11256942,good
4,1,4950,4,1.0008,0,0,0,11256943,good
4,1,4950,4,1.0008,0,0,0,11256941,good
4,1,4950,4,1.0008,0,0,0,42851841,good
4,1,4950,4,1.0008,0,0,0,11256944,good
4,1,4950,4,1.0008,0,0,0,31459546,good
4,1,4950,4,1.0008,0,0,0,17887723,good
4,1,4950,4,1.0008,0,0,0,91845162,good
4,1,4950,4,1.0008,0,0,0,53362206,good
4,1,4950,4,1.0008,0,0,0,95762355,good
4,1,4950,4,1.0008,0,0,0,12321508,good
4,1,4950,4,1.0008,0,0,0,75830644,good
4,1,4950,4,1.0008,0,0,0,95762353,good
4,1,4950,4,1.0008,0,0,0,85483012,good
4,1,4950,4,1.0008,0,0,0,47942864,good
4,1,4950,4,1.0008,0,0,0,47942865,good
4,1,4950,4,1.0008,0,0,0,47942866,good
4,1,4950,4,1.0008,0,0,0,8520536,good
4,1,4950,4,1.0008,0,0,0,82456576,good
4,1,4950,4,1.0008,0,0,0,95762354,good
4,1,4950,4,1.0008,0,0,0,90783920,good
4,1,4950,4,1.0008,0,0,0,99720138,good
4,1,4950,4,1.0008,0,0,0,30870723,good
4,1,4950,4,1.0008,0,0,0,30870722,good
4,1,4950,4,1.0008,0,0,0,13323659,good
4,1,4950,4,1.0008,0,0,0,45869640,good
4,1,4950,4,1.0008,0,0,0,36564233,good
4,1,4950,4,1.0008,0,0,0,68908713,good
4,1,4950,4,1.0008,0,0,0,36564232,good
4,1,4950,4,1.0008,0,0,0,75830645,good
4,1,4950,4,1.0008,0,0,0,36564234,good
4,1,4950,4,1.0008,0,0,0,81986705,good
4,1,4950,4,1.0008,0,0,0,37052870,good
4,1,4950,4,1.0008,0,0,0,37052871,good
4,1,4950,4,1.0008,0,0,0,80361466,good
4,1,4950,4,1.0008,0,0,0,80361467,good
4,1,4950,4,1.0008,0,0,0,80361464,good
4,1,4950,4,1.0008,0,0,0,80361465,good
4,1,4950,4,1.0008,0,0,0,49834420,good
4,1,4950,4,1.0008,0,0,0,1216556,good
4,1,4950,4,1.0008,0,0,0,36564235,good
4,1,4950,4,1.0008,0,0,0,75830647,good
4,1,4950,4,1.0008,0,0,0,75830646,good
4,1,4950,4,1.0008,0,0,0,18524981,good
4,1,4950,4,1.0008,0,0,0,37052869,good
4,1,4950,4,1.0008,0,0,0,37052868,good
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,89565283,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,91036839,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,45869639,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,45869638,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,45869637,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,47942867,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,89269802,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,89269803,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,89269801,good
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,89269804,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,30870721,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,53302993,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,30870720,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,64278029,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,44526267,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,17734818,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,95762352,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,49834417,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,49834419,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,49834418,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,11256942,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,11256943,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,11256941,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,42851841,good
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,11256944,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,31459546,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,17887723,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,91845162,good
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,53362206,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,95762355,good
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,12321508,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,75830644,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,95762353,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,85483012,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,47942864,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,47942865,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,47942866,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,8520536,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,82456576,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,95762354,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,90783920,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,99720138,good
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,30870723,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,30870722,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,13323659,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,45869640,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,36564233,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,68908713,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,36564232,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,75830645,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,36564234,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,81986705,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,37052870,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,37052871,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,80361466,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,80361467,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,80361464,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,80361465,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,49834420,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,1216556,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,36564235,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,75830647,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,75830646,good
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,18524981,good
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,37052869,bad
1,1,140,7008379366,2.54E13,698414585.1,4884,698414585.1,37052868,bad
3,1,285,292.648903,1.024082,9.281874,306,9.281874,89565283,bad
3,1,285,292.648903,1.024082,9.281874,306,9.281874,91036839,bad
3,1,285,292.648903,1.024082,9.281874,306,9.281874,45869639,bad
3,1,285,292.648903,1.024082,9.281874,306,9.281874,45869638,bad
3,1,285,292.648903,1.024082,9.281874,306,9.281874,45869637,bad
3,1,285,292.648903,1.024082,9.281874,306,9.281874,47942867,bad
